model,pair_id,cell_id,state_role,decl_order,body_order,reactive_var,stable_var,reactive_body_pos,prefix,n_tokens,reactive_id,stable_id,close_id,logit_reactive,logit_stable,logit_close,LD_reactive,LD_reactive_vs_close,LD_stable_vs_close,close_error
gemma3-1b-pt,pair_05,pair_05_c7,alt_reactive,stable_first,dep_first,min,flag,second,"function Component() {
  const flag = true;
  const [min, setMin] = useState(true);

  useEffect(() => {
    fetch(`/api?x=${flag}&y=${min}`);
  }, [",50,1387,16213,236842,19.2587947845459,20.859134674072266,6.686365604400635,-1.6003398895263672,12.572429180145264,14.17276906967163,
gemma3-1b-pt,pair_05,pair_05_c8,alt_reactive,stable_first,alt_first,min,flag,first,"function Component() {
  const flag = true;
  const [min, setMin] = useState(true);

  useEffect(() => {
    fetch(`/api?x=${min}&y=${flag}`);
  }, [",50,1387,16213,236842,20.784658432006836,20.031108856201172,6.510224342346191,0.7535495758056641,14.274434089660645,13.52088451385498,
gemma3-1b-pt,pair_06,pair_06_c1,dep_reactive,reactive_first,dep_first,tag,num,first,"function Component() {
  const [tag, setTag] = useState(0);
  const num = 0;

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${num}`);
  }, [",51,9088,3744,236842,20.329341888427734,19.47435188293457,8.12877082824707,0.8549900054931641,12.200571060180664,11.3455810546875,
gemma3-1b-pt,pair_06,pair_06_c2,dep_reactive,reactive_first,alt_first,tag,num,second,"function Component() {
  const [tag, setTag] = useState(0);
  const num = 0;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${tag}`);
  }, [",51,9088,3744,236842,19.72506332397461,20.431671142578125,8.020129203796387,-0.7066078186035156,11.704934120178223,12.411541938781738,
gemma3-1b-pt,pair_06,pair_06_c3,dep_reactive,stable_first,dep_first,tag,num,first,"function Component() {
  const num = 0;
  const [tag, setTag] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${num}`);
  }, [",51,9088,3744,236842,20.172523498535156,19.886491775512695,8.112136840820312,0.28603172302246094,12.060386657714844,11.774354934692383,
gemma3-1b-pt,pair_06,pair_06_c4,dep_reactive,stable_first,alt_first,tag,num,second,"function Component() {
  const num = 0;
  const [tag, setTag] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${tag}`);
  }, [",51,9088,3744,236842,19.125499725341797,20.651094436645508,7.990329742431641,-1.525594711303711,11.135169982910156,12.660764694213867,
gemma3-1b-pt,pair_06,pair_06_c5,alt_reactive,reactive_first,dep_first,num,tag,second,"function Component() {
  const [num, setNum] = useState(0);
  const tag = 0;

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${num}`);
  }, [",51,3744,9088,236842,20.143407821655273,19.58462905883789,8.209705352783203,0.5587787628173828,11.93370246887207,11.374923706054688,
gemma3-1b-pt,pair_06,pair_06_c6,alt_reactive,reactive_first,alt_first,num,tag,first,"function Component() {
  const [num, setNum] = useState(0);
  const tag = 0;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${tag}`);
  }, [",51,3744,9088,236842,20.977121353149414,18.495136260986328,8.13381290435791,2.481985092163086,12.843308448791504,10.361323356628418,
gemma3-1b-pt,pair_06,pair_06_c7,alt_reactive,stable_first,dep_first,num,tag,second,"function Component() {
  const tag = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${num}`);
  }, [",51,3744,9088,236842,20.1818790435791,19.888513565063477,8.3766450881958,0.293365478515625,11.8052339553833,11.511868476867676,
gemma3-1b-pt,pair_06,pair_06_c8,alt_reactive,stable_first,alt_first,num,tag,first,"function Component() {
  const tag = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${tag}`);
  }, [",51,3744,9088,236842,21.000938415527344,19.08931541442871,8.133281707763672,1.9116230010986328,12.867656707763672,10.956033706665039,
gemma3-1b-pt,pair_07,pair_07_c1,dep_reactive,reactive_first,dep_first,title,ref,first,"function Component() {
  const [title, setTitle] = useState(1);
  const ref = 1;

  useEffect(() => {
    fetch(`/api?x=${title}&y=${ref}`);
  }, [",50,3250,1811,236842,21.37493896484375,18.301836013793945,7.185915470123291,3.0731029510498047,14.189023494720459,11.115920543670654,
gemma3-1b-pt,pair_07,pair_07_c2,dep_reactive,reactive_first,alt_first,title,ref,second,"function Component() {
  const [title, setTitle] = useState(1);
  const ref = 1;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${title}`);
  }, [",50,3250,1811,236842,20.558841705322266,19.545618057250977,7.150937080383301,1.013223648071289,13.407904624938965,12.394680976867676,
gemma3-1b-pt,pair_07,pair_07_c3,dep_reactive,stable_first,dep_first,title,ref,first,"function Component() {
  const ref = 1;
  const [title, setTitle] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${title}&y=${ref}`);
  }, [",50,3250,1811,236842,21.416900634765625,18.997507095336914,7.118106842041016,2.419393539428711,14.29879379272461,11.879400253295898,
gemma3-1b-pt,pair_07,pair_07_c4,dep_reactive,stable_first,alt_first,title,ref,second,"function Component() {
  const ref = 1;
  const [title, setTitle] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${title}`);
  }, [",50,3250,1811,236842,20.433237075805664,19.40778923034668,7.012273788452148,1.0254478454589844,13.420963287353516,12.395515441894531,
gemma3-1b-pt,pair_07,pair_07_c5,alt_reactive,reactive_first,dep_first,ref,title,second,"function Component() {
  const [ref, setRef] = useState(1);
  const title = 1;

  useEffect(() => {
    fetch(`/api?x=${title}&y=${ref}`);
  }, [",51,1811,3250,236842,19.593015670776367,21.000450134277344,7.497089862823486,-1.4074344635009766,12.09592580795288,13.503360271453857,
gemma3-1b-pt,pair_07,pair_07_c6,alt_reactive,reactive_first,alt_first,ref,title,first,"function Component() {
  const [ref, setRef] = useState(1);
  const title = 1;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${title}`);
  }, [",51,1811,3250,236842,20.32525062561035,18.836301803588867,7.540219783782959,1.4889488220214844,12.785030841827393,11.296082019805908,
gemma3-1b-pt,pair_07,pair_07_c7,alt_reactive,stable_first,dep_first,ref,title,second,"function Component() {
  const title = 1;
  const [ref, setRef] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${title}&y=${ref}`);
  }, [",51,1811,3250,236842,19.293216705322266,21.361310958862305,7.9613776206970215,-2.068094253540039,11.331839084625244,13.399933338165283,
gemma3-1b-pt,pair_07,pair_07_c8,alt_reactive,stable_first,alt_first,ref,title,first,"function Component() {
  const title = 1;
  const [ref, setRef] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${title}`);
  }, [",51,1811,3250,236842,20.183670043945312,20.111913681030273,7.7269511222839355,0.07175636291503906,12.456718921661377,12.384962558746338,
gemma3-1b-pt,pair_08,pair_08_c1,dep_reactive,reactive_first,dep_first,color,val,first,"function Component() {
  const [color, setColor] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${color}&y=${val}`);
  }, [",50,3001,1111,236842,20.58427619934082,18.78496551513672,7.544675350189209,1.7993106842041016,13.039600849151611,11.24029016494751,
gemma3-1b-pt,pair_08,pair_08_c2,dep_reactive,reactive_first,alt_first,color,val,second,"function Component() {
  const [color, setColor] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${color}`);
  }, [",50,3001,1111,236842,19.897417068481445,19.80967903137207,7.284320831298828,0.087738037109375,12.613096237182617,12.525358200073242,
gemma3-1b-pt,pair_08,pair_08_c3,dep_reactive,stable_first,dep_first,color,val,first,"function Component() {
  const val = 0;
  const [color, setColor] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${color}&y=${val}`);
  }, [",50,3001,1111,236842,20.65424919128418,19.63436508178711,7.670821666717529,1.0198841094970703,12.98342752456665,11.96354341506958,
gemma3-1b-pt,pair_08,pair_08_c4,dep_reactive,stable_first,alt_first,color,val,second,"function Component() {
  const val = 0;
  const [color, setColor] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${color}`);
  }, [",50,3001,1111,236842,19.53852653503418,20.273347854614258,7.329677104949951,-0.7348213195800781,12.208849430084229,12.943670749664307,
gemma3-1b-pt,pair_08,pair_08_c5,alt_reactive,reactive_first,dep_first,val,color,second,"function Component() {
  const [val, setVal] = useState(0);
  const color = 0;

  useEffect(() => {
    fetch(`/api?x=${color}&y=${val}`);
  }, [",51,1111,3001,236842,19.923675537109375,19.850784301757812,7.943829536437988,0.0728912353515625,11.979846000671387,11.906954765319824,
gemma3-1b-pt,pair_08,pair_08_c6,alt_reactive,reactive_first,alt_first,val,color,first,"function Component() {
  const [val, setVal] = useState(0);
  const color = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${color}`);
  }, [",51,1111,3001,236842,20.84320640563965,17.823598861694336,7.655745029449463,3.0196075439453125,13.187461376190186,10.167853832244873,
gemma3-1b-pt,pair_08,pair_08_c7,alt_reactive,stable_first,dep_first,val,color,second,"function Component() {
  const color = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${color}&y=${val}`);
  }, [",51,1111,3001,236842,19.46904182434082,20.55406379699707,8.148426055908203,-1.08502197265625,11.320615768432617,12.405637741088867,
gemma3-1b-pt,pair_08,pair_08_c8,alt_reactive,stable_first,alt_first,val,color,first,"function Component() {
  const color = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${color}`);
  }, [",51,1111,3001,236842,20.62995147705078,19.198627471923828,7.756988525390625,1.4313240051269531,12.872962951660156,11.441638946533203,
gemma3-1b-pt,pair_09,pair_09_c1,dep_reactive,reactive_first,dep_first,text,base,first,"function Component() {
  const [text, setText] = useState(false);
  const base = false;

  useEffect(() => {
    fetch(`/api?x=${text}&y=${base}`);
  }, [",49,1005,5521,236842,20.443479537963867,18.885478973388672,7.631280422210693,1.5580005645751953,12.812199115753174,11.254198551177979,
gemma3-1b-pt,pair_09,pair_09_c2,dep_reactive,reactive_first,alt_first,text,base,second,"function Component() {
  const [text, setText] = useState(false);
  const base = false;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${text}`);
  }, [",49,1005,5521,236842,19.48134422302246,20.28264045715332,7.614391326904297,-0.8012962341308594,11.866952896118164,12.668249130249023,
gemma3-1b-pt,pair_09,pair_09_c3,dep_reactive,stable_first,dep_first,text,base,first,"function Component() {
  const base = false;
  const [text, setText] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${text}&y=${base}`);
  }, [",49,1005,5521,236842,20.63590431213379,18.787574768066406,7.601043224334717,1.8483295440673828,13.034861087799072,11.18653154373169,
gemma3-1b-pt,pair_09,pair_09_c4,dep_reactive,stable_first,alt_first,text,base,second,"function Component() {
  const base = false;
  const [text, setText] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${text}`);
  }, [",49,1005,5521,236842,19.393177032470703,20.469839096069336,7.531965732574463,-1.0766620635986328,11.86121129989624,12.937873363494873,
gemma3-1b-pt,pair_09,pair_09_c5,alt_reactive,reactive_first,dep_first,base,text,second,"function Component() {
  const [base, setBase] = useState(false);
  const text = false;

  useEffect(() => {
    fetch(`/api?x=${text}&y=${base}`);
  }, [",50,5521,1005,236842,18.883378982543945,20.417522430419922,7.922796726226807,-1.5341434478759766,10.960582256317139,12.494725704193115,
gemma3-1b-pt,pair_09,pair_09_c6,alt_reactive,reactive_first,alt_first,base,text,first,"function Component() {
  const [base, setBase] = useState(false);
  const text = false;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${text}`);
  }, [",50,5521,1005,236842,20.40854263305664,19.08513069152832,8.050414085388184,1.3234119415283203,12.358128547668457,11.034716606140137,
gemma3-1b-pt,pair_09,pair_09_c7,alt_reactive,stable_first,dep_first,base,text,second,"function Component() {
  const text = false;
  const [base, setBase] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${text}&y=${base}`);
  }, [",50,5521,1005,236842,18.87556266784668,20.508502960205078,8.241230964660645,-1.6329402923583984,10.634331703186035,12.267271995544434,
gemma3-1b-pt,pair_09,pair_09_c8,alt_reactive,stable_first,alt_first,base,text,first,"function Component() {
  const text = false;
  const [base, setBase] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${text}`);
  }, [",50,5521,1005,236842,20.622650146484375,19.238197326660156,8.290811538696289,1.3844528198242188,12.331838607788086,10.947385787963867,
gemma3-1b-pt,pair_10,pair_10_c1,dep_reactive,reactive_first,dep_first,id,num,first,"function Component() {
  const [id, setId] = useState(0);
  const num = 0;

  useEffect(() => {
    fetch(`/api?x=${id}&y=${num}`);
  }, [",50,547,3744,236842,20.493572235107422,18.751510620117188,7.480854034423828,1.7420616149902344,13.012718200683594,11.27065658569336,
gemma3-1b-pt,pair_10,pair_10_c2,dep_reactive,reactive_first,alt_first,id,num,second,"function Component() {
  const [id, setId] = useState(0);
  const num = 0;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${id}`);
  }, [",50,547,3744,236842,19.713008880615234,19.461013793945312,7.455070495605469,0.2519950866699219,12.257938385009766,12.005943298339844,
gemma3-1b-pt,pair_10,pair_10_c3,dep_reactive,stable_first,dep_first,id,num,first,"function Component() {
  const num = 0;
  const [id, setId] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${id}&y=${num}`);
  }, [",50,547,3744,236842,20.503843307495117,19.416568756103516,7.323472499847412,1.0872745513916016,13.180370807647705,12.093096256256104,
gemma3-1b-pt,pair_10,pair_10_c4,dep_reactive,stable_first,alt_first,id,num,second,"function Component() {
  const num = 0;
  const [id, setId] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${id}`);
  }, [",50,547,3744,236842,19.34919548034668,19.83385467529297,7.315546035766602,-0.48465919494628906,12.033649444580078,12.518308639526367,
gemma3-1b-pt,pair_10,pair_10_c5,alt_reactive,reactive_first,dep_first,num,id,second,"function Component() {
  const [num, setNum] = useState(0);
  const id = 0;

  useEffect(() => {
    fetch(`/api?x=${id}&y=${num}`);
  }, [",51,3744,547,236842,20.186573028564453,20.161298751831055,7.906237602233887,0.025274276733398438,12.280335426330566,12.255061149597168,
gemma3-1b-pt,pair_10,pair_10_c6,alt_reactive,reactive_first,alt_first,num,id,first,"function Component() {
  const [num, setNum] = useState(0);
  const id = 0;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${id}`);
  }, [",51,3744,547,236842,20.706113815307617,19.290254592895508,7.986538887023926,1.4158592224121094,12.719574928283691,11.303715705871582,
gemma3-1b-pt,pair_10,pair_10_c7,alt_reactive,stable_first,dep_first,num,id,second,"function Component() {
  const id = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${id}&y=${num}`);
  }, [",51,3744,547,236842,19.886857986450195,20.676294326782227,8.05827522277832,-0.7894363403320312,11.828582763671875,12.618019104003906,
gemma3-1b-pt,pair_10,pair_10_c8,alt_reactive,stable_first,alt_first,num,id,first,"function Component() {
  const id = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${id}`);
  }, [",51,3744,547,236842,20.570268630981445,19.67763900756836,7.969067096710205,0.8926296234130859,12.60120153427124,11.708571910858154,
gemma3-1b-pt,pair_11,pair_11_c1,dep_reactive,reactive_first,dep_first,key,max,first,"function Component() {
  const [key, setKey] = useState(1);
  const max = 1;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",51,2478,2074,236842,22.386533737182617,19.698034286499023,8.000171661376953,2.6884994506835938,14.386362075805664,11.69786262512207,
gemma3-1b-pt,pair_11,pair_11_c2,dep_reactive,reactive_first,alt_first,key,max,second,"function Component() {
  const [key, setKey] = useState(1);
  const max = 1;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",51,2478,2074,236842,21.70717430114746,20.632692337036133,7.813755512237549,1.0744819641113281,13.893418788909912,12.818936824798584,
gemma3-1b-pt,pair_11,pair_11_c3,dep_reactive,stable_first,dep_first,key,max,first,"function Component() {
  const max = 1;
  const [key, setKey] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",51,2478,2074,236842,22.509414672851562,20.289073944091797,8.334789276123047,2.2203407287597656,14.174625396728516,11.95428466796875,
gemma3-1b-pt,pair_11,pair_11_c4,dep_reactive,stable_first,alt_first,key,max,second,"function Component() {
  const max = 1;
  const [key, setKey] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",51,2478,2074,236842,21.74066734313965,20.84544563293457,8.131099700927734,0.8952217102050781,13.609567642211914,12.714345932006836,
gemma3-1b-pt,pair_11,pair_11_c5,alt_reactive,reactive_first,dep_first,max,key,second,"function Component() {
  const [max, setMax] = useState(1);
  const key = 1;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",51,2074,2478,236842,20.17597007751465,21.78775978088379,8.023313522338867,-1.6117897033691406,12.152656555175781,13.764446258544922,
gemma3-1b-pt,pair_11,pair_11_c6,alt_reactive,reactive_first,alt_first,max,key,first,"function Component() {
  const [max, setMax] = useState(1);
  const key = 1;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",51,2074,2478,236842,20.887042999267578,20.61373519897461,7.962072372436523,0.27330780029296875,12.924970626831055,12.651662826538086,
gemma3-1b-pt,pair_11,pair_11_c7,alt_reactive,stable_first,dep_first,max,key,second,"function Component() {
  const key = 1;
  const [max, setMax] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${max}`);
  }, [",51,2074,2478,236842,20.214458465576172,22.50420570373535,8.070286750793457,-2.2897472381591797,12.144171714782715,14.433918952941895,
gemma3-1b-pt,pair_11,pair_11_c8,alt_reactive,stable_first,alt_first,max,key,first,"function Component() {
  const key = 1;
  const [max, setMax] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${key}`);
  }, [",51,2074,2478,236842,20.998817443847656,21.798105239868164,7.919649600982666,-0.7992877960205078,13.07916784286499,13.878455638885498,
gemma3-1b-pt,pair_12,pair_12_c1,dep_reactive,reactive_first,dep_first,name,len,first,"function Component() {
  const [name, setName] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",50,1201,3469,236842,20.58914566040039,19.02741813659668,8.998663902282715,1.561727523803711,11.590481758117676,10.028754234313965,
gemma3-1b-pt,pair_12,pair_12_c2,dep_reactive,reactive_first,alt_first,name,len,second,"function Component() {
  const [name, setName] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",50,1201,3469,236842,19.708555221557617,19.849781036376953,8.89065170288086,-0.14122581481933594,10.817903518676758,10.959129333496094,
gemma3-1b-pt,pair_12,pair_12_c3,dep_reactive,stable_first,dep_first,name,len,first,"function Component() {
  const len = 0;
  const [name, setName] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",50,1201,3469,236842,20.575462341308594,19.25653076171875,8.852079391479492,1.3189315795898438,11.723382949829102,10.404451370239258,
gemma3-1b-pt,pair_12,pair_12_c4,dep_reactive,stable_first,alt_first,name,len,second,"function Component() {
  const len = 0;
  const [name, setName] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",50,1201,3469,236842,19.323265075683594,19.933555603027344,8.670527458190918,-0.61029052734375,10.652737617492676,11.263028144836426,
gemma3-1b-pt,pair_12,pair_12_c5,alt_reactive,reactive_first,dep_first,len,name,second,"function Component() {
  const [len, setLen] = useState(0);
  const name = 0;

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",51,3469,1201,236842,18.46900177001953,20.40350341796875,9.494650840759277,-1.9345016479492188,8.974350929260254,10.908852577209473,
gemma3-1b-pt,pair_12,pair_12_c6,alt_reactive,reactive_first,alt_first,len,name,first,"function Component() {
  const [len, setLen] = useState(0);
  const name = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",51,3469,1201,236842,19.75748634338379,18.362337112426758,9.095221519470215,1.3951492309570312,10.662264823913574,9.267115592956543,
gemma3-1b-pt,pair_12,pair_12_c7,alt_reactive,stable_first,dep_first,len,name,second,"function Component() {
  const name = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${name}&y=${len}`);
  }, [",51,3469,1201,236842,18.097206115722656,20.601511001586914,9.826821327209473,-2.504304885864258,8.270384788513184,10.774689674377441,
gemma3-1b-pt,pair_12,pair_12_c8,alt_reactive,stable_first,alt_first,len,name,first,"function Component() {
  const name = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${name}`);
  }, [",51,3469,1201,236842,19.482757568359375,18.992023468017578,9.271036148071289,0.4907341003417969,10.211721420288086,9.720987319946289,
gemma3-1b-pt,pair_13,pair_13_c1,dep_reactive,reactive_first,dep_first,count,val,first,"function Component() {
  const [count, setCount] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",50,2861,1111,236842,21.01717185974121,17.884342193603516,7.959291934967041,3.1328296661376953,13.05787992477417,9.925050258636475,
gemma3-1b-pt,pair_13,pair_13_c2,dep_reactive,reactive_first,alt_first,count,val,second,"function Component() {
  const [count, setCount] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",50,2861,1111,236842,19.62644386291504,19.893247604370117,7.909724712371826,-0.2668037414550781,11.716719150543213,11.983522891998291,
gemma3-1b-pt,pair_13,pair_13_c3,dep_reactive,stable_first,dep_first,count,val,first,"function Component() {
  const val = 0;
  const [count, setCount] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",50,2861,1111,236842,20.656015396118164,18.85329818725586,7.900522232055664,1.8027172088623047,12.7554931640625,10.952775955200195,
gemma3-1b-pt,pair_13,pair_13_c4,dep_reactive,stable_first,alt_first,count,val,second,"function Component() {
  const val = 0;
  const [count, setCount] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",50,2861,1111,236842,18.898334503173828,20.16454315185547,7.901815414428711,-1.2662086486816406,10.996519088745117,12.262727737426758,
gemma3-1b-pt,pair_13,pair_13_c5,alt_reactive,reactive_first,dep_first,val,count,second,"function Component() {
  const [val, setVal] = useState(0);
  const count = 0;

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",51,1111,2861,236842,19.80916404724121,20.322511672973633,8.109060287475586,-0.5133476257324219,11.700103759765625,12.213451385498047,
gemma3-1b-pt,pair_13,pair_13_c6,alt_reactive,reactive_first,alt_first,val,count,first,"function Component() {
  const [val, setVal] = useState(0);
  const count = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",51,1111,2861,236842,20.802326202392578,18.41434669494629,7.979772090911865,2.387979507446289,12.822554111480713,10.434574604034424,
gemma3-1b-pt,pair_13,pair_13_c7,alt_reactive,stable_first,dep_first,val,count,second,"function Component() {
  const count = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${count}&y=${val}`);
  }, [",51,1111,2861,236842,19.60707664489746,20.587156295776367,8.073554992675781,-0.9800796508789062,11.53352165222168,12.513601303100586,
gemma3-1b-pt,pair_13,pair_13_c8,alt_reactive,stable_first,alt_first,val,count,first,"function Component() {
  const count = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${count}`);
  }, [",51,1111,2861,236842,20.738107681274414,19.351593017578125,7.981472015380859,1.386514663696289,12.756635665893555,11.370121002197266,
gemma3-1b-pt,pair_14,pair_14_c1,dep_reactive,reactive_first,dep_first,mode,ref,first,"function Component() {
  const [mode, setMode] = useState(false);
  const ref = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",50,9074,1811,236842,21.52956199645996,19.122282028198242,6.840789794921875,2.4072799682617188,14.688772201538086,12.281492233276367,
gemma3-1b-pt,pair_14,pair_14_c2,dep_reactive,reactive_first,alt_first,mode,ref,second,"function Component() {
  const [mode, setMode] = useState(false);
  const ref = false;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",50,9074,1811,236842,20.604236602783203,20.112667083740234,6.63941764831543,0.49156951904296875,13.964818954467773,13.473249435424805,
gemma3-1b-pt,pair_14,pair_14_c3,dep_reactive,stable_first,dep_first,mode,ref,first,"function Component() {
  const ref = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",50,9074,1811,236842,21.51123046875,19.244213104248047,6.802611351013184,2.267017364501953,14.708619117736816,12.441601753234863,
gemma3-1b-pt,pair_14,pair_14_c4,dep_reactive,stable_first,alt_first,mode,ref,second,"function Component() {
  const ref = false;
  const [mode, setMode] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",50,9074,1811,236842,20.525665283203125,20.27401351928711,6.687225341796875,0.2516517639160156,13.83843994140625,13.586788177490234,
gemma3-1b-pt,pair_14,pair_14_c5,alt_reactive,reactive_first,dep_first,ref,mode,second,"function Component() {
  const [ref, setRef] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",50,1811,9074,236842,18.72831153869629,21.65264892578125,7.212658405303955,-2.924337387084961,11.515653133392334,14.439990520477295,
gemma3-1b-pt,pair_14,pair_14_c6,alt_reactive,reactive_first,alt_first,ref,mode,first,"function Component() {
  const [ref, setRef] = useState(false);
  const mode = false;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",50,1811,9074,236842,19.978403091430664,20.736164093017578,7.053565502166748,-0.7577610015869141,12.924837589263916,13.68259859085083,
gemma3-1b-pt,pair_14,pair_14_c7,alt_reactive,stable_first,dep_first,ref,mode,second,"function Component() {
  const mode = false;
  const [ref, setRef] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${mode}&y=${ref}`);
  }, [",50,1811,9074,236842,18.636844635009766,21.83188819885254,7.300599098205566,-3.1950435638427734,11.3362455368042,14.531289100646973,
gemma3-1b-pt,pair_14,pair_14_c8,alt_reactive,stable_first,alt_first,ref,mode,first,"function Component() {
  const mode = false;
  const [ref, setRef] = useState(false);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${mode}`);
  }, [",50,1811,9074,236842,20.195167541503906,20.91014862060547,7.028452396392822,-0.7149810791015625,13.166715145111084,13.881696224212646,
gemma3-1b-pt,pair_15,pair_15_c1,dep_reactive,reactive_first,dep_first,page,min,first,"function Component() {
  const [page, setPage] = useState(0);
  const min = 0;

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",51,4000,1387,236842,22.11176109313965,20.195114135742188,7.774388790130615,1.916646957397461,14.337372303009033,12.420725345611572,
gemma3-1b-pt,pair_15,pair_15_c2,dep_reactive,reactive_first,alt_first,page,min,second,"function Component() {
  const [page, setPage] = useState(0);
  const min = 0;

  useEffect(() => {
    fetch(`/api?x=${min}&y=${page}`);
  }, [",51,4000,1387,236842,21.648757934570312,21.044130325317383,7.786643028259277,0.6046276092529297,13.862114906311035,13.257487297058105,
gemma3-1b-pt,pair_15,pair_15_c3,dep_reactive,stable_first,dep_first,page,min,first,"function Component() {
  const min = 0;
  const [page, setPage] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${page}&y=${min}`);
  }, [",51,4000,1387,236842,22.411102294921875,19.74299430847168,7.88178825378418,2.6681079864501953,14.529314041137695,11.8612060546875,
